Date,Close,Volume
1992-03-17,409.58,187250000
1992-03-18,409.15,191720000
1992-03-19,409.80,197310000
1992-03-20,411.30,246210000
1992-03-23,409.91,157050000
1992-03-24,408.88,191610000
1992-03-25,407.52,192650000
1992-03-26,407.86,176720000
1992-03-27,403.50,166140000
1992-03-30,403.00,133990000
1992-03-31,403.69,182360000
1992-04-01,404.23,186530000
1992-04-02,400.50,185210000
1992-04-03,401.55,188580000
1992-04-06,405.59,179910000
1992-04-07,398.06,205210000
1992-04-08,394.50,249280000
1992-04-09,400.64,231430000
1992-04-10,404.29,199530000
1992-04-13,406.08,143140000
1992-04-14,412.39,231130000
1992-04-15,416.28,229710000
1992-04-16,416.04,233230000
1992-04-20,410.18,191980000
1992-04-21,410.26,214460000
1992-04-22,409.81,218850000
1992-04-23,411.60,235860000
1992-04-24,409.02,199310000
1992-04-27,408.45,172900000
1992-04-28,409.11,189220000
1992-04-29,412.02,206780000
1992-04-30,414.95,223590000
1992-05-01,412.53,177390000
1992-05-04,416.91,174540000
1992-05-05,416.84,200550000
1992-05-06,416.79,199950000
1992-05-07,415.85,168980000
1992-05-08,416.05,168720000
1992-05-11,418.49,155730000
1992-05-12,416.29,192870000
1992-05-13,416.45,175850000
1992-05-14,413.14,189150000
1992-05-15,410.09,192740000
1992-05-18,412.81,151380000
1992-05-19,416.37,187130000
1992-05-20,415.39,198180000
1992-05-21,412.60,184860000
1992-05-22,414.02,146710000
1992-05-26,411.41,197700000
1992-05-27,412.17,182240000
1992-05-28,416.74,195300000
1992-05-29,415.35,204010000
1992-06-01,417.30,180800000
1992-06-02,413.50,202560000
1992-06-03,414.59,215770000
1992-06-04,413.26,204450000
1992-06-05,413.48,199050000
1992-06-08,413.36,161240000
1992-06-09,410.06,191170000
1992-06-10,407.25,210750000
1992-06-11,409.05,204780000
1992-06-12,409.76,181860000
1992-06-15,410.29,164080000
1992-06-16,408.32,194400000
1992-06-17,402.26,227760000
1992-06-18,400.96,225600000
1992-06-19,403.67,233460000
1992-06-22,403.40,169370000
1992-06-23,404.04,189190000
1992-06-24,403.84,193870000
1992-06-25,403.12,182960000
1992-06-26,403.45,154430000
1992-06-29,408.94,176750000
1992-06-30,408.14,195530000
1992-07-01,412.88,214250000
1992-07-02,411.77,220200000
1992-07-06,413.84,186920000
1992-07-07,409.16,226050000
1992-07-08,410.28,201030000
1992-07-09,414.23,207980000
1992-07-10,414.62,164770000
1992-07-13,414.87,148870000
1992-07-14,417.68,195570000
1992-07-15,417.10,206560000
1992-07-16,417.54,206900000
1992-07-17,415.62,192120000
1992-07-20,413.75,165760000
1992-07-21,413.76,173760000
1992-07-22,410.93,190160000
1992-07-23,412.08,175490000
1992-07-24,411.60,163890000
1992-07-27,411.54,164700000
1992-07-28,417.52,218060000
1992-07-29,422.23,275850000
1992-07-30,423.92,193410000
1992-07-31,424.21,172920000
1992-08-03,425.09,164460000
1992-08-04,424.36,166760000
1992-08-05,422.19,172450000
1992-08-06,420.59,181440000
1992-08-07,418.88,190640000
1992-08-10,419.42,142480000
1992-08-11,418.90,173940000
1992-08-12,417.78,176560000
1992-08-13,417.73,185750000
1992-08-14,419.91,166820000
1992-08-17,420.74,152830000
1992-08-18,421.34,171750000
1992-08-19,418.19,187070000
1992-08-20,418.26,183420000
1992-08-21,414.85,204800000
1992-08-24,410.72,165690000
1992-08-25,411.61,202760000
1992-08-26,413.51,171860000
1992-08-27,413.53,178600000
1992-08-28,414.84,152260000
1992-08-31,414.03,161480000
1992-09-01,416.07,172680000
1992-09-02,417.98,187480000
1992-09-03,417.98,212500000
1992-09-04,417.08,124380000
1992-09-08,414.44,161440000
1992-09-09,416.36,178800000
1992-09-10,419.95,221990000
1992-09-11,419.58,180560000
1992-09-14,425.27,250940000
1992-09-15,419.77,211860000
1992-09-16,419.92,231450000
1992-09-17,419.93,188270000
1992-09-18,422.93,237440000
1992-09-21,422.14,153940000
1992-09-22,417.14,188810000
1992-09-23,417.44,205700000
1992-09-24,418.47,187960000
1992-09-25,414.35,213670000
1992-09-28,416.62,158760000
1992-09-29,416.80,170750000
1992-09-30,417.80,184470000
1992-10-01,416.29,204780000
1992-10-02,410.47,188030000
1992-10-05,407.57,286550000
1992-10-06,407.18,203500000
1992-10-07,404.25,184380000
1992-10-08,407.75,205000000
1992-10-09,402.66,178940000
1992-10-12,407.44,126670000
1992-10-13,409.30,186650000
1992-10-14,409.37,175900000
1992-10-15,409.60,213590000
1992-10-16,411.73,235920000
1992-10-19,414.98,222150000
1992-10-20,415.48,258210000
1992-10-21,415.67,219100000
1992-10-22,414.90,216400000
1992-10-23,414.10,199060000
1992-10-26,418.16,188060000
1992-10-27,418.49,201730000
1992-10-28,420.13,203910000
1992-10-29,420.86,206550000
1992-10-30,418.68,201930000
1992-11-02,422.75,203280000
1992-11-03,419.92,208140000
1992-11-04,417.11,194400000
1992-11-05,418.34,219730000
1992-11-06,417.58,205310000
1992-11-09,418.59,197560000
1992-11-10,418.62,223180000
1992-11-11,422.20,243750000
1992-11-12,422.87,226010000
1992-11-13,422.43,192950000
1992-11-16,420.68,173600000
1992-11-17,419.27,187660000
1992-11-18,422.85,219080000
1992-11-19,423.61,218720000
1992-11-20,426.65,257460000
1992-11-23,425.12,192530000
1992-11-24,427.59,241540000
1992-11-25,429.19,207700000
1992-11-27,430.16,106020000
1992-11-30,431.35,230150000
1992-12-01,430.78,259050000
1992-12-02,429.89,247010000
1992-12-03,429.91,238050000
1992-12-04,432.06,234960000
1992-12-07,435.31,217700000
1992-12-08,436.99,234330000
1992-12-09,435.65,230060000
1992-12-10,434.64,240640000
1992-12-11,433.73,164510000
1992-12-14,432.84,187040000
1992-12-15,432.57,227770000
1992-12-16,431.52,242130000
1992-12-17,435.43,251640000
1992-12-18,441.28,389300000
1992-12-21,440.70,224680000
1992-12-22,440.31,250430000
1992-12-23,439.03,234140000
1992-12-24,439.77,95240000
1992-12-28,439.15,143970000
1992-12-29,437.98,213660000
1992-12-30,438.82,183930000
1992-12-31,435.71,165910000
1993-01-04,435.38,201210000
1993-01-05,434.34,240350000
1993-01-06,434.52,295240000
1993-01-07,430.73,304850000
1993-01-08,429.05,263470000
1993-01-11,430.95,217150000
1993-01-12,431.04,239410000
1993-01-13,433.03,245360000
1993-01-14,435.94,281040000
1993-01-15,437.15,309720000
1993-01-18,436.84,196030000
1993-01-19,435.13,283240000
1993-01-20,433.37,268790000
1993-01-21,435.49,257620000
1993-01-22,436.11,293320000
1993-01-25,440.01,288740000
1993-01-26,439.95,314110000
1993-01-27,438.11,277020000
1993-01-28,438.66,256980000
1993-01-29,438.78,247200000
1993-02-01,442.52,238570000
1993-02-02,442.55,271560000
1993-02-03,447.20,345410000
1993-02-04,449.56,351140000
1993-02-05,448.93,324710000
1993-02-08,447.85,243400000
1993-02-09,445.33,240410000
1993-02-10,446.23,251910000
1993-02-11,447.66,257190000
1993-02-12,444.58,216810000
1993-02-16,433.91,332850000
1993-02-17,433.30,302210000
1993-02-18,431.90,311180000
1993-02-19,434.22,310700000
1993-02-22,435.24,311570000
1993-02-23,434.80,329060000
1993-02-24,440.87,316750000
1993-02-25,442.34,252860000
1993-02-26,443.38,234160000
1993-03-01,442.01,232460000
1993-03-02,447.90,269750000
1993-03-03,449.26,277380000
1993-03-04,447.34,234220000
1993-03-05,446.11,253480000
1993-03-08,454.71,275290000
1993-03-09,454.40,290670000
1993-03-10,456.33,255610000
1993-03-11,453.72,257060000
1993-03-12,449.83,255420000
1993-03-15,451.43,195930000
1993-03-16,451.37,218820000
1993-03-17,448.31,241270000
1993-03-18,451.89,241180000
1993-03-19,450.18,339660000
1993-03-22,448.88,233190000
1993-03-23,448.76,232730000
1993-03-24,448.07,274300000
1993-03-25,450.88,251530000
1993-03-26,447.78,226650000
1993-03-29,450.77,199970000
1993-03-30,451.97,231190000
1993-03-31,451.67,279190000
1993-04-01,450.30,234530000
1993-04-02,441.39,323330000
1993-04-05,442.29,296080000
1993-04-06,441.16,293680000
1993-04-07,442.73,300000000
1993-04-08,441.84,284370000
1993-04-12,448.37,259690000
1993-04-13,449.22,286690000
1993-04-14,448.66,257340000
1993-04-15,448.40,259500000
1993-04-16,448.94,305160000
1993-04-19,447.46,244710000
1993-04-20,445.10,317990000
1993-04-21,443.63,287300000
1993-04-22,439.46,310390000
1993-04-23,437.03,259810000
1993-04-26,433.54,283260000
1993-04-27,438.01,284140000
1993-04-28,438.02,267980000
1993-04-29,438.89,249760000
1993-04-30,440.19,247460000
1993-05-03,442.46,224970000
1993-05-04,444.05,268310000
1993-05-05,444.52,274240000
1993-05-06,443.26,255460000
1993-05-07,442.31,223570000
1993-05-10,442.80,235580000
1993-05-11,444.36,218480000
1993-05-12,444.80,255680000
1993-05-13,439.23,293920000
1993-05-14,439.56,252910000
1993-05-17,440.37,227580000
1993-05-18,440.32,264300000
1993-05-19,447.57,342420000
1993-05-20,450.59,289160000
1993-05-21,445.84,279120000
1993-05-24,448.00,197990000
1993-05-25,448.85,222090000
1993-05-26,453.44,274230000
1993-05-27,452.41,300810000
1993-05-28,450.19,207820000
1993-06-01,453.83,229690000
1993-06-02,453.85,295560000
1993-06-03,452.49,285570000
1993-06-04,450.06,226440000
1993-06-07,447.69,236920000
1993-06-08,444.71,240640000
1993-06-09,445.78,249030000
1993-06-10,445.38,232600000
1993-06-11,447.26,256750000
1993-06-14,447.71,210440000
1993-06-15,446.27,234110000
1993-06-16,447.43,267500000
1993-06-17,448.54,239810000
1993-06-18,443.68,300500000
1993-06-21,446.22,223650000
1993-06-22,445.93,259530000
1993-06-23,443.19,278260000
1993-06-24,446.62,267450000
1993-06-25,447.60,210430000
1993-06-28,451.85,242090000
1993-06-29,450.69,276310000
1993-06-30,450.53,281120000
1993-07-01,449.02,292040000
1993-07-02,445.84,220750000
1993-07-06,441.43,234810000
1993-07-07,442.83,253170000
1993-07-08,448.64,282910000
1993-07-09,448.11,235210000
1993-07-12,448.98,202310000
1993-07-13,448.09,236720000
1993-07-14,450.08,297430000
1993-07-15,449.22,277810000
1993-07-16,445.75,263100000
1993-07-19,446.03,216370000
1993-07-20,447.31,277420000
1993-07-21,447.18,278590000
1993-07-22,444.51,249630000
1993-07-23,447.10,222170000
1993-07-26,449.09,222580000
1993-07-27,448.24,256750000
1993-07-28,447.19,273100000
1993-07-29,450.24,261240000
1993-07-30,448.13,254420000
1993-08-02,450.15,230380000
1993-08-03,449.27,253110000
1993-08-04,448.54,230040000
1993-08-05,448.13,261900000
1993-08-06,448.68,221170000
1993-08-09,450.72,232750000
1993-08-10,449.45,255520000
1993-08-11,450.46,268330000
1993-08-12,448.96,278530000
1993-08-13,450.14,214370000
1993-08-16,452.38,233640000
1993-08-17,453.13,261320000
1993-08-18,456.04,312940000
1993-08-19,456.43,293330000
1993-08-20,456.16,276800000
1993-08-23,455.23,212500000
1993-08-24,459.77,270700000
1993-08-25,460.13,301650000
1993-08-26,461.04,254070000
1993-08-27,460.54,196140000
1993-08-30,461.90,194180000
1993-08-31,463.56,252830000
1993-09-01,463.15,245040000
1993-09-02,461.30,259870000
1993-09-03,461.34,197160000
1993-09-07,458.52,229500000
1993-09-08,456.65,283100000
1993-09-09,457.50,258070000
1993-09-10,461.72,269950000
1993-09-13,462.06,244970000
1993-09-14,459.90,258650000
1993-09-15,461.60,294410000
1993-09-16,459.43,229700000
1993-09-17,458.83,381370000
1993-09-20,455.05,231130000
1993-09-21,452.95,300310000
1993-09-22,456.20,298960000
1993-09-23,457.74,275350000
1993-09-24,457.63,248270000
1993-09-27,461.80,244920000
1993-09-28,461.53,243320000
1993-09-29,460.11,277690000
1993-09-30,458.93,280980000
1993-10-01,461.28,256880000
1993-10-04,461.34,229380000
1993-10-05,461.20,294570000
1993-10-06,460.74,277070000
1993-10-07,459.18,255210000
1993-10-08,460.31,243600000
1993-10-11,460.88,183060000
1993-10-12,461.12,263970000
1993-10-13,461.49,290930000
1993-10-14,466.83,352530000
1993-10-15,469.50,366110000
1993-10-18,468.45,329580000
1993-10-19,466.21,304400000
1993-10-20,466.07,305670000
1993-10-21,465.36,289600000
1993-10-22,463.27,301440000
1993-10-25,464.20,260310000
1993-10-26,464.30,284530000
1993-10-27,464.61,279830000
1993-10-28,467.73,301220000
1993-10-29,467.83,270570000
1993-11-01,469.10,256030000
1993-11-02,468.44,304780000
1993-11-03,463.02,342110000
1993-11-04,457.49,323430000
1993-11-05,459.57,336890000
1993-11-08,460.21,234340000
1993-11-09,460.33,276360000
1993-11-10,463.72,283450000
1993-11-11,462.64,283820000
1993-11-12,465.39,326240000
1993-11-15,463.75,251030000
1993-11-16,466.74,303980000
1993-11-17,464.81,316940000
1993-11-18,463.62,313490000
1993-11-19,462.60,302970000
1993-11-22,459.13,280130000
1993-11-23,461.03,260400000
1993-11-24,462.36,230630000
1993-11-26,463.06,90220000
1993-11-29,461.90,272710000
1993-11-30,461.79,286660000
1993-12-01,461.89,293870000
1993-12-02,463.11,256370000
1993-12-03,464.89,268360000
1993-12-06,466.43,292370000
1993-12-07,466.76,285690000
1993-12-08,466.29,314460000
1993-12-09,464.18,287570000
1993-12-10,463.93,245620000
1993-12-13,465.70,256580000
1993-12-14,463.06,275050000
1993-12-15,461.84,331770000
1993-12-16,463.34,284620000
1993-12-17,466.38,363750000
1993-12-20,465.85,255900000
1993-12-21,465.30,273370000
1993-12-22,467.32,272440000
1993-12-23,467.38,227240000
1993-12-27,470.54,171200000
1993-12-28,470.94,200960000
1993-12-29,470.58,269570000
1993-12-30,468.64,195860000
1993-12-31,466.45,168590000
1994-01-03,465.44,270140000
1994-01-04,466.89,326600000
1994-01-05,467.55,400030000
1994-01-06,467.12,365960000
1994-01-07,469.90,324920000
1994-01-10,475.27,319490000
1994-01-11,474.13,305490000
1994-01-12,474.17,310690000
1994-01-13,472.47,277970000
1994-01-14,474.91,304920000
1994-01-17,473.30,233980000
1994-01-18,474.25,308840000
1994-01-19,474.30,311370000
1994-01-20,474.98,310450000
1994-01-21,474.72,346350000
1994-01-24,471.97,296900000
1994-01-25,470.92,326120000
1994-01-26,473.20,304660000
1994-01-27,477.05,346500000
1994-01-28,478.70,313140000
1994-01-31,481.61,322870000
1994-02-01,479.62,322510000
1994-02-02,482.00,328960000
1994-02-03,480.71,318350000
1994-02-04,469.81,378380000
1994-02-07,471.76,348270000
1994-02-08,471.05,318180000
1994-02-09,472.77,332670000
1994-02-10,468.93,327250000
1994-02-11,470.18,213740000
1994-02-14,470.23,263190000
1994-02-15,472.52,306790000
1994-02-16,472.79,295450000
1994-02-17,470.34,340030000
1994-02-18,467.69,293210000
1994-02-22,471.46,270900000
1994-02-23,470.69,309910000
1994-02-24,464.26,342940000
1994-02-25,466.07,273680000
1994-02-28,467.14,268690000
1994-03-01,464.44,304450000
1994-03-02,464.81,361130000
1994-03-03,463.01,291790000
1994-03-04,464.74,311850000
1994-03-07,466.91,285590000
1994-03-08,465.88,298110000
1994-03-09,467.06,309810000
1994-03-10,463.90,369370000
1994-03-11,466.44,303890000
1994-03-14,467.39,260150000
1994-03-15,467.01,303750000
1994-03-16,469.42,307640000
1994-03-17,470.90,303930000
1994-03-18,471.06,462240000
1994-03-21,468.54,247380000
1994-03-22,468.80,282240000
1994-03-23,468.54,281500000
1994-03-24,464.35,303740000
1994-03-25,460.58,249640000
1994-03-28,460.00,287350000
1994-03-29,452.48,305360000
1994-03-30,445.55,390520000
1994-03-31,445.77,403580000
1994-04-04,438.92,344390000
1994-04-05,448.29,365990000
1994-04-06,448.05,302000000
1994-04-07,450.88,289280000
1994-04-08,447.10,264090000
1994-04-11,449.87,243180000
1994-04-12,447.57,257990000
1994-04-13,446.26,278030000
1994-04-14,446.38,275130000
1994-04-15,446.18,309550000
1994-04-18,442.46,271470000
1994-04-19,442.54,323280000
1994-04-20,441.96,366540000
1994-04-21,448.73,378770000
1994-04-22,447.63,295710000
1994-04-25,452.71,262320000
1994-04-26,451.87,288120000
1994-04-28,449.10,325200000
1994-04-29,450.91,293970000
1994-05-02,453.02,296130000
1994-05-03,453.03,288270000
1994-05-04,451.72,267940000
1994-05-05,451.38,255690000
1994-05-06,447.82,291910000
1994-05-09,442.32,250870000
1994-05-10,446.01,297660000
1994-05-11,441.49,277400000
1994-05-12,443.75,272770000
1994-05-13,444.14,252070000
1994-05-16,444.49,234700000
1994-05-17,449.37,311280000
1994-05-18,453.69,337670000
1994-05-19,456.48,303680000
1994-05-20,454.92,295180000
1994-05-23,453.20,249420000
1994-05-24,454.81,280040000
1994-05-25,456.34,254420000
1994-05-26,457.06,255740000
1994-05-27,457.33,186430000
1994-05-31,456.50,216700000
1994-06-01,457.63,279910000
1994-06-02,457.65,271630000
1994-06-03,460.13,271490000
1994-06-06,458.88,259080000
1994-06-07,458.21,234680000
1994-06-08,457.06,256000000
1994-06-09,457.86,252870000
1994-06-10,458.67,222480000
1994-06-13,459.10,243640000
1994-06-14,462.37,288550000
1994-06-15,460.61,269740000
1994-06-16,461.93,256390000
1994-06-17,458.45,373450000
1994-06-20,455.48,229520000
1994-06-21,451.34,298730000
1994-06-22,453.09,251110000
1994-06-23,449.63,256480000
1994-06-24,442.80,261260000
1994-06-27,447.31,250080000
1994-06-28,446.07,267740000
1994-06-29,447.63,264430000
1994-06-30,444.27,293410000
1994-07-01,446.20,199030000
1994-07-05,446.37,195410000
1994-07-06,446.13,236230000
1994-07-07,448.38,259740000
1994-07-08,449.55,236520000
1994-07-11,448.06,222970000
1994-07-12,447.95,252250000
1994-07-13,448.73,265840000
1994-07-14,453.41,322330000
1994-07-15,454.16,275860000
1994-07-18,455.22,227460000
1994-07-19,453.86,251530000
1994-07-20,451.60,267840000
1994-07-21,452.61,292120000
1994-07-22,453.11,261600000
1994-07-25,454.25,213470000
1994-07-26,453.36,232670000
1994-07-27,452.57,251680000
1994-07-28,454.24,245990000
1994-07-29,458.26,269560000
1994-08-01,461.01,258180000
1994-08-02,460.56,294740000
1994-08-03,461.45,283840000
1994-08-04,458.40,289150000
1994-08-05,457.09,230270000
1994-08-08,457.89,217680000
1994-08-09,457.92,259140000
1994-08-10,460.30,279500000
1994-08-11,458.88,275690000
1994-08-12,461.94,249280000
1994-08-15,461.23,223210000
1994-08-16,465.01,306640000
1994-08-17,465.17,309250000
1994-08-18,463.17,287330000
1994-08-19,463.68,276630000
1994-08-22,462.32,235870000
1994-08-23,464.51,307240000
1994-08-24,469.03,310510000
1994-08-25,468.08,284230000
1994-08-26,473.80,305120000
1994-08-29,474.59,266080000
1994-08-30,476.07,294520000
1994-08-31,475.49,354650000
1994-09-01,473.17,282830000
1994-09-02,470.99,216150000
1994-09-06,471.86,199670000
1994-09-07,470.99,290330000
1994-09-08,473.14,295010000
1994-09-09,468.18,293360000
1994-09-12,466.21,244680000
1994-09-13,467.51,293370000
1994-09-14,468.80,297480000
1994-09-15,474.81,281920000
1994-09-16,471.19,410750000
1994-09-19,470.85,277110000
1994-09-20,463.36,326050000
1994-09-21,461.46,351830000
1994-09-22,461.27,305210000
1994-09-23,459.67,300060000
1994-09-26,460.82,272530000
1994-09-27,462.05,290330000
1994-09-28,464.84,330020000
1994-09-29,462.24,302280000
1994-09-30,462.71,291900000
1994-10-03,461.74,269130000
1994-10-04,454.59,325620000
1994-10-05,453.52,359670000
1994-10-06,452.36,272620000
1994-10-07,455.10,284230000
1994-10-10,459.04,213110000
1994-10-11,465.79,355540000
1994-10-12,465.47,269550000
1994-10-13,467.79,337900000
1994-10-14,469.10,251770000
1994-10-17,468.96,238490000
1994-10-18,467.66,259730000
1994-10-19,470.28,317030000
1994-10-20,466.85,331460000
1994-10-21,464.89,315310000
1994-10-24,460.83,282800000
1994-10-25,461.53,326110000
1994-10-26,462.62,322570000
1994-10-27,465.85,327790000
1994-10-28,473.77,381450000
1994-10-31,472.35,302820000
1994-11-01,468.42,314940000
1994-11-02,466.51,331360000
1994-11-03,467.91,285170000
1994-11-04,462.28,280560000
1994-11-07,463.07,255030000
1994-11-08,465.65,290860000
1994-11-09,465.40,337780000
1994-11-10,464.37,280910000
1994-11-11,462.35,220800000
1994-11-14,466.04,260380000
1994-11-15,465.03,336450000
1994-11-16,465.62,296980000
1994-11-17,463.57,323190000
1994-11-18,461.47,356730000
1994-11-21,458.30,293030000
1994-11-22,450.09,387270000
1994-11-23,449.93,430760000
1994-11-25,452.29,118290000
1994-11-28,454.16,265480000
1994-11-29,455.17,286620000
1994-11-30,453.69,298650000
1994-12-01,448.92,285920000
1994-12-02,453.30,284750000
1994-12-05,453.32,258490000
1994-12-06,453.11,298930000
1994-12-07,451.23,283490000
1994-12-08,445.45,362290000
1994-12-09,446.96,336440000
1994-12-12,449.47,285730000
1994-12-13,450.15,307110000
1994-12-14,454.97,355000000
1994-12-15,455.34,332790000
1994-12-16,458.80,481860000
1994-12-19,457.91,271850000
1994-12-20,457.10,326530000
1994-12-21,459.61,379130000
1994-12-22,459.68,340330000
1994-12-23,459.83,196540000
1994-12-27,462.47,211180000
1994-12-28,460.86,246260000
1994-12-29,461.17,250650000
1994-12-30,459.27,256260000
1995-01-03,459.11,262450000
1995-01-04,460.71,319510000
1995-01-05,460.34,309050000
1995-01-06,460.68,308070000
1995-01-09,460.83,278790000
1995-01-10,461.68,352450000
1995-01-11,461.66,346310000
1995-01-12,461.64,313040000
1995-01-13,465.97,336740000
1995-01-16,469.38,315810000
1995-01-17,470.05,331520000
1995-01-18,469.71,344660000
1995-01-19,466.95,297220000
1995-01-20,464.78,378190000
1995-01-23,465.82,325830000
1995-01-24,465.86,315430000
1995-01-25,467.44,342610000
1995-01-26,468.32,304730000
1995-01-27,470.39,339510000
1995-01-30,468.51,318550000
1995-01-31,470.42,411590000
1995-02-01,470.40,395310000
1995-02-02,472.79,322110000
1995-02-03,478.65,441000000
1995-02-06,481.14,325660000
1995-02-07,480.81,314660000
1995-02-08,481.19,318430000
1995-02-09,480.19,325570000
1995-02-10,481.46,295600000
1995-02-13,481.65,256270000
1995-02-14,482.55,300720000
1995-02-15,484.54,378040000
1995-02-16,485.22,360990000
1995-02-17,481.97,347970000
1995-02-21,482.72,308090000
1995-02-22,485.07,339460000
1995-02-23,486.91,394280000
1995-02-24,488.11,302930000
1995-02-27,483.81,285790000
1995-02-28,487.39,317220000
1995-03-01,485.65,362600000
1995-03-02,485.13,330030000
1995-03-03,485.42,330840000
1995-03-06,485.63,298870000
1995-03-07,482.12,355550000
1995-03-08,483.14,349780000
1995-03-09,483.16,319320000
1995-03-10,489.57,382940000
1995-03-13,490.05,275280000
1995-03-14,492.89,346160000
1995-03-15,491.88,309540000
1995-03-16,495.41,336670000
1995-03-17,495.52,417380000
1995-03-20,496.14,301740000
1995-03-21,495.07,367110000
1995-03-22,495.67,313120000
1995-03-23,495.95,318530000
1995-03-24,500.97,358370000
1995-03-27,503.20,296270000
1995-03-28,503.90,320360000
1995-03-29,503.12,385940000
1995-03-30,502.22,362940000
1995-03-31,500.71,353060000
1995-04-03,501.85,296430000
1995-04-04,505.24,330580000
1995-04-05,505.57,315170000
1995-04-06,506.08,320460000
1995-04-07,506.42,314760000
1995-04-10,507.01,260980000
1995-04-11,505.53,310660000
1995-04-12,507.17,327880000
1995-04-13,509.23,301580000
1995-04-17,506.13,333930000
1995-04-18,505.37,344680000
1995-04-19,504.92,378050000
1995-04-20,505.29,368450000
1995-04-21,508.49,403250000
1995-04-24,512.89,326280000
1995-04-25,512.10,351790000
1995-04-26,512.66,350810000
1995-04-27,513.55,350850000
1995-04-28,514.71,320440000
1995-05-01,514.26,296830000
1995-05-02,514.86,302560000
1995-05-03,520.48,392370000
1995-05-04,520.54,434990000
1995-05-05,520.12,342380000
1995-05-08,523.96,291810000
1995-05-09,523.56,361300000
1995-05-10,524.36,381990000
1995-05-11,524.37,339900000
1995-05-12,525.55,361000000
1995-05-15,527.74,316240000
1995-05-16,528.19,366180000
1995-05-17,527.07,347930000
1995-05-18,519.58,351900000
1995-05-19,519.19,354010000
1995-05-22,523.65,285600000
1995-05-23,528.59,362690000
1995-05-24,528.61,391770000
1995-05-25,528.59,341820000
1995-05-26,523.65,291220000
1995-05-30,523.58,283020000
1995-05-31,533.40,358180000
1995-06-01,533.49,345920000
1995-06-02,532.51,366000000
1995-06-05,535.60,337520000
1995-06-06,535.55,340490000
1995-06-07,533.13,327790000
1995-06-08,532.35,289880000
1995-06-09,527.94,327570000
1995-06-12,530.88,289920000
1995-06-13,536.05,339660000
1995-06-14,536.47,330770000
1995-06-15,537.12,334700000
1995-06-16,539.83,442740000
1995-06-19,545.22,322990000
1995-06-20,544.98,382370000
1995-06-21,543.98,398210000
1995-06-22,551.07,421000000
1995-06-23,549.71,321660000
1995-06-26,544.13,296720000
1995-06-27,542.43,346950000
1995-06-28,544.73,368060000
1995-06-29,543.87,313080000
1995-06-30,544.75,311650000
1995-07-03,547.09,117900000
1995-07-05,547.26,357850000
1995-07-06,553.99,420500000
1995-07-07,556.37,466540000
1995-07-10,557.19,409700000
1995-07-11,554.78,376770000
1995-07-12,560.89,416360000
1995-07-13,561.00,387500000
1995-07-14,559.89,312930000
1995-07-17,562.72,322540000
1995-07-18,558.46,372230000
1995-07-19,550.98,489850000
1995-07-20,553.54,383380000
1995-07-21,553.62,431830000
1995-07-24,556.63,315300000
1995-07-25,561.10,373200000
1995-07-26,561.61,393470000
1995-07-27,565.22,356570000
1995-07-28,562.93,311590000
1995-07-31,562.06,291950000
1995-08-01,559.64,332210000
1995-08-02,558.80,374330000
1995-08-03,558.75,353110000
1995-08-04,558.94,314740000
1995-08-07,560.03,277050000
1995-08-08,560.39,306090000
1995-08-09,559.71,303390000
1995-08-10,557.45,306660000
1995-08-11,555.11,267850000
1995-08-14,559.74,264920000
1995-08-15,558.57,330070000
1995-08-16,559.97,390170000
1995-08-17,559.04,354460000
1995-08-18,559.21,320490000
1995-08-21,558.11,303200000
1995-08-22,559.52,290890000
1995-08-23,557.14,291890000
1995-08-24,557.46,299200000
1995-08-25,560.10,255990000
1995-08-28,559.05,267860000
1995-08-29,560.00,311290000
1995-08-30,560.92,329840000
1995-08-31,561.88,300920000
1995-09-01,563.84,256730000
1995-09-05,569.17,332670000
1995-09-06,570.17,369540000
1995-09-07,570.29,321720000
1995-09-08,572.68,317940000
1995-09-11,573.91,296840000
1995-09-12,576.51,344540000
1995-09-13,578.77,384380000
1995-09-14,583.61,382880000
1995-09-15,583.35,459370000
1995-09-18,582.77,326090000
1995-09-19,584.20,371170000
1995-09-20,586.77,400050000
1995-09-21,583.00,367100000
1995-09-22,581.73,370790000
1995-09-25,581.81,273120000
1995-09-26,581.41,363630000
1995-09-27,581.04,411300000
1995-09-28,585.87,367720000
1995-09-29,584.41,335250000
1995-10-02,581.72,304990000
1995-10-03,582.34,385940000
1995-10-04,581.47,339380000
1995-10-05,582.63,367480000
1995-10-06,582.49,313680000
1995-10-09,578.37,275320000
1995-10-10,577.52,412710000
1995-10-11,579.46,340740000
1995-10-12,583.10,344060000
1995-10-13,584.50,374680000
1995-10-16,583.03,300750000
1995-10-17,586.78,356380000
1995-10-18,587.44,411270000
1995-10-19,590.65,406620000
1995-10-20,587.46,389360000
1995-10-23,585.06,330750000
1995-10-24,586.54,415540000
1995-10-25,582.47,433620000
1995-10-26,576.72,464270000
1995-10-27,579.70,379230000
1995-10-30,583.25,319160000
1995-10-31,581.50,377390000
1995-11-01,584.22,378090000
1995-11-02,589.72,397070000
1995-11-03,590.57,348500000
1995-11-06,588.46,309100000
1995-11-07,586.32,364680000
1995-11-08,591.71,359780000
1995-11-09,593.26,380760000
1995-11-10,592.72,298690000
1995-11-13,592.30,295840000
1995-11-14,589.29,354420000
1995-11-15,593.96,376100000
1995-11-16,597.34,423280000
1995-11-17,600.07,437200000
1995-11-20,596.85,333150000
